# NT-Forensik — Schwachstellenbereiche core
# Quelle: Wordfence Intelligence, Defiant Inc. Siehe ../QUELLEN.md
# slug	von	von_inkl	bis	bis_inkl	behoben	cve	cvss	kev	quelle
wordpress	5.5	1	5.5.10	1	3.7.40		3.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/0fcdfba2-aa19-4d0c-8880-5ee2c0680555?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40		3.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/2f0d4f48-a315-4308-a5b6-7d3f045b292f?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/4394f96a-ceb5-463f-b454-a6fa4a59fc45?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/19c88a9a-1f97-4a46-b759-9ca030d577e7?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/38979e27-2023-4f84-a708-1732b4117066?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/fa139703-e83e-4a19-a801-464b72a2acc4?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40		8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/ddd06190-d0c1-445d-8c6f-4c7df3248db4?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40		9.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/ff4b47d8-28c1-4706-91d9-0285f419147e?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40	CVE-2022-43497	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/6f6aa094-6bac-463f-b46d-c65f591abbb3?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40	CVE-2022-43500	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/438fbd3f-052b-4a6d-acd2-233a93d56cbb?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40	CVE-2022-43504	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/f0691a2a-734e-4726-97a1-9e0c796c2fb5?source=api-prod
wordpress	5.5	1	5.5.10	1	3.7.40	CVE-2022-43504	7.2		https://www.wordfence.com/threat-intel/vulnerabilities/id/eadbfb77-fb9a-4363-acc8-8dd9b87820eb?source=api-prod
wordpress	5.5	1	5.5.12	0	4.1.38		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/0da1cc3b-5d6b-4ca0-9d8a-31c63ab5b9c9?source=api-prod
wordpress	5.5	1	5.5.12	0	4.1.38		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/834c92ba-8b48-4ae3-9073-085e8f559762?source=api-prod
wordpress	5.5	1	5.5.12	0	4.1.38		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/bba3eeeb-5e7e-4ec3-9db0-02c44585647a?source=api-prod
wordpress	5.5	1	5.5.12	0	4.1.38	CVE-2023-2745	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/edcf46b6-368e-49c0-b2c3-99bf6e2d358f?source=api-prod
wordpress	5.5	1	5.5.12	1	4.1.39		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/1fc3f65e-5fbe-403b-b7cd-dde16a7e5778?source=api-prod
wordpress	5.5	1	5.5.12	1	4.1.39	CVE-2023-39999	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/6bea6a77-79e8-4d3a-bd3e-2bb3d20b6fe9?source=api-prod
wordpress	5.5	1	5.5.12	1	4.7.27		5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/bdc84664-2a04-4cc6-ac3f-48bfd432691f?source=api-prod
wordpress	5.5	1	5.5.12	1	4.7.27	CVE-2023-5561	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/38b63167-e1a6-4279-97cf-900df0651f20?source=api-prod
wordpress	5.5	1	5.5.14	1	4.1.41	CVE-2024-32111	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/4af2b01b-2dcb-44ae-a764-8ecc5f8caa81?source=api-prod
wordpress	5.5	1	5.5.16	1	4.7.31	CVE-2025-58246	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/a2926c11-c6a2-4988-89ed-42d9e0791b95?source=api-prod
wordpress	5.5	1	5.5.16	1	4.7.31	CVE-2025-58674	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/c3ecda09-ecee-4e97-ae6f-92d52b0589e5?source=api-prod
wordpress	5.5	1	5.5.3	0	3.7.35	CVE-2021-29476	9.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/6345d360-5f58-44d2-bc2d-1a20ee43e146?source=api-prod
wordpress	5.5	1	5.5.4	0	4.7.20	CVE-2021-29447	7.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/9df45c8e-c040-4031-9c51-4c43d12f08b0?source=api-prod
wordpress	5.5	1	5.5.4	0	4.7.20	CVE-2021-29450	6.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/a57426d2-0ca4-405b-bfbf-0685e2c744a0?source=api-prod
wordpress	5.5	1	5.5.6	0	5.4.7	CVE-2020-8203	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/51cd834e-1b18-4702-9c6c-db7f34f2c687?source=api-prod
wordpress	5.5	1	5.5.6	0	5.4.7	CVE-2021-39200	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/7b851fd6-1477-4370-abf9-42ae2b6f8899?source=api-prod
wordpress	5.5	1	5.5.6	0	5.4.7	CVE-2021-39201	7.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/b801e7d9-0ca0-471e-a524-af19ea0d85be?source=api-prod
wordpress	5.5	1	5.5.8	0	3.7.37	CVE-2022-21661	8		https://www.wordfence.com/threat-intel/vulnerabilities/id/b0ef885f-fd62-4513-83cb-65381b99a172?source=api-prod
wordpress	5.5	1	5.5.8	0	3.7.37	CVE-2022-21662	8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c272f769-65da-4963-aff0-8f68a277ea63?source=api-prod
wordpress	5.5	1	5.5.8	0	3.7.37	CVE-2022-21663	6.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/b5ebc99d-b82a-452b-8f53-bd96135aeecb?source=api-prod
wordpress	5.5	1	5.5.8	0	4.1.34	CVE-2022-21664	7.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/0114f098-713d-4eef-8643-901f607375de?source=api-prod
wordpress	5.5	1	5.5.8	1	3.7.38		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/954b8064-f317-4af4-a55f-9a61ee945006?source=api-prod
wordpress	5.5	1	5.5.8	1	3.7.38	CVE-2021-20083	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c90844e1-0502-4d08-888f-4835f63f8dd0?source=api-prod
wordpress	5.5	1	5.5.9	1	3.7.39		4.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/300c6ea4-4eed-4be5-abfd-ec4ad9b741d3?source=api-prod
wordpress	5.5	1	5.5.9	1	3.7.39		8		https://www.wordfence.com/threat-intel/vulnerabilities/id/0248f829-84de-40b9-bb63-354fbf06472d?source=api-prod
wordpress	5.5	1	5.5.9	1	3.7.39	CVE-2022-4973	4.9		https://www.wordfence.com/threat-intel/vulnerabilities/id/b5582e89-83e6-4898-b9fe-09eddeb5f7ae?source=api-prod
wordpress	5.5.0	1	5.5.18	1	4.7.34		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/80f92f7f-72e7-4d83-9ceb-ed0e11fb8003?source=api-prod
wordpress	5.5.0	1	5.5.18	1	4.7.34		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/cac1c1fa-7d6c-43c3-885e-9be320cb8f83?source=api-prod
wordpress	5.5.0	1	5.5.18	1	4.7.34		4.9		https://www.wordfence.com/threat-intel/vulnerabilities/id/92babbbf-74bd-474f-9057-c5022a7d64c7?source=api-prod
wordpress	5.5.0	1	5.5.18	1	4.7.34		5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/c3f9898b-0aa0-4dd1-9298-96c853dbef5c?source=api-prod
wordpress	5.5.0	1	5.5.18	1	4.7.34		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/c83a2c4d-a264-49ec-85f1-e3f48715d725?source=api-prod
wordpress	5.5.0	1	5.5.18	1	4.7.34		5.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/cddbb0f8-fc73-46d7-80af-edb69227084f?source=api-prod
wordpress	5.5.0	1	5.5.18	1	4.7.34		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/5faaf7d1-2012-42d5-affa-a5ff3388d25a?source=api-prod
wordpress	5.5.0	1	5.5.18	1	4.7.34	CVE-2026-64638	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/278da117-fe04-45d6-86d4-e71fe6536032?source=api-prod
wordpress	5.5.0	1	5.5.19	1	4.7.35	CVE-2026-65640	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/3f6b435b-d8b4-434b-8cac-cc3adbc437eb?source=api-prod
wordpress	5.6	1	5.6.11	0	4.1.38		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/0da1cc3b-5d6b-4ca0-9d8a-31c63ab5b9c9?source=api-prod
wordpress	5.6	1	5.6.11	0	4.1.38		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/834c92ba-8b48-4ae3-9073-085e8f559762?source=api-prod
wordpress	5.6	1	5.6.11	0	4.1.38		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/bba3eeeb-5e7e-4ec3-9db0-02c44585647a?source=api-prod
wordpress	5.6	1	5.6.11	0	4.1.38	CVE-2023-2745	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/edcf46b6-368e-49c0-b2c3-99bf6e2d358f?source=api-prod
wordpress	5.6	1	5.6.11	1	4.1.39		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/1fc3f65e-5fbe-403b-b7cd-dde16a7e5778?source=api-prod
wordpress	5.6	1	5.6.11	1	4.1.39	CVE-2023-39999	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/6bea6a77-79e8-4d3a-bd3e-2bb3d20b6fe9?source=api-prod
wordpress	5.6	1	5.6.11	1	4.7.27		5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/bdc84664-2a04-4cc6-ac3f-48bfd432691f?source=api-prod
wordpress	5.6	1	5.6.11	1	4.7.27	CVE-2023-5561	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/38b63167-e1a6-4279-97cf-900df0651f20?source=api-prod
wordpress	5.6	1	5.6.11	1	5.6.12		6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/a5368894-3277-47d0-8fad-adfb8df4fa93?source=api-prod
wordpress	5.6	1	5.6.13	1	4.1.41	CVE-2024-32111	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/4af2b01b-2dcb-44ae-a764-8ecc5f8caa81?source=api-prod
wordpress	5.6	1	5.6.15	1	4.7.31	CVE-2025-58246	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/a2926c11-c6a2-4988-89ed-42d9e0791b95?source=api-prod
wordpress	5.6	1	5.6.15	1	4.7.31	CVE-2025-58674	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/c3ecda09-ecee-4e97-ae6f-92d52b0589e5?source=api-prod
wordpress	5.6	1	5.6.3	0	4.7.20	CVE-2021-29447	7.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/9df45c8e-c040-4031-9c51-4c43d12f08b0?source=api-prod
wordpress	5.6	1	5.6.3	0	4.7.20	CVE-2021-29450	6.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/a57426d2-0ca4-405b-bfbf-0685e2c744a0?source=api-prod
wordpress	5.6	1	5.6.5	0	5.4.7	CVE-2020-8203	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/51cd834e-1b18-4702-9c6c-db7f34f2c687?source=api-prod
wordpress	5.6	1	5.6.5	0	5.4.7	CVE-2021-39200	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/7b851fd6-1477-4370-abf9-42ae2b6f8899?source=api-prod
wordpress	5.6	1	5.6.5	0	5.4.7	CVE-2021-39201	7.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/b801e7d9-0ca0-471e-a524-af19ea0d85be?source=api-prod
wordpress	5.6	1	5.6.7	0	3.7.37	CVE-2022-21661	8		https://www.wordfence.com/threat-intel/vulnerabilities/id/b0ef885f-fd62-4513-83cb-65381b99a172?source=api-prod
wordpress	5.6	1	5.6.7	0	3.7.37	CVE-2022-21662	8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c272f769-65da-4963-aff0-8f68a277ea63?source=api-prod
wordpress	5.6	1	5.6.7	0	3.7.37	CVE-2022-21663	6.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/b5ebc99d-b82a-452b-8f53-bd96135aeecb?source=api-prod
wordpress	5.6	1	5.6.7	0	4.1.34	CVE-2022-21664	7.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/0114f098-713d-4eef-8643-901f607375de?source=api-prod
wordpress	5.6	1	5.6.7	1	3.7.38		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/954b8064-f317-4af4-a55f-9a61ee945006?source=api-prod
wordpress	5.6	1	5.6.7	1	3.7.38	CVE-2021-20083	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c90844e1-0502-4d08-888f-4835f63f8dd0?source=api-prod
wordpress	5.6	1	5.6.8	1	3.7.39		4.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/300c6ea4-4eed-4be5-abfd-ec4ad9b741d3?source=api-prod
wordpress	5.6	1	5.6.8	1	3.7.39		8		https://www.wordfence.com/threat-intel/vulnerabilities/id/0248f829-84de-40b9-bb63-354fbf06472d?source=api-prod
wordpress	5.6	1	5.6.8	1	3.7.39	CVE-2022-4973	4.9		https://www.wordfence.com/threat-intel/vulnerabilities/id/b5582e89-83e6-4898-b9fe-09eddeb5f7ae?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40		3.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/0fcdfba2-aa19-4d0c-8880-5ee2c0680555?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40		3.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/2f0d4f48-a315-4308-a5b6-7d3f045b292f?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/4394f96a-ceb5-463f-b454-a6fa4a59fc45?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/19c88a9a-1f97-4a46-b759-9ca030d577e7?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/38979e27-2023-4f84-a708-1732b4117066?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/fa139703-e83e-4a19-a801-464b72a2acc4?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40		8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/ddd06190-d0c1-445d-8c6f-4c7df3248db4?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40		9.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/ff4b47d8-28c1-4706-91d9-0285f419147e?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40	CVE-2022-43497	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/6f6aa094-6bac-463f-b46d-c65f591abbb3?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40	CVE-2022-43500	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/438fbd3f-052b-4a6d-acd2-233a93d56cbb?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40	CVE-2022-43504	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/f0691a2a-734e-4726-97a1-9e0c796c2fb5?source=api-prod
wordpress	5.6	1	5.6.9	1	3.7.40	CVE-2022-43504	7.2		https://www.wordfence.com/threat-intel/vulnerabilities/id/eadbfb77-fb9a-4363-acc8-8dd9b87820eb?source=api-prod
wordpress	5.6.0	1	5.6.17	1	4.7.34		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/80f92f7f-72e7-4d83-9ceb-ed0e11fb8003?source=api-prod
wordpress	5.6.0	1	5.6.17	1	4.7.34		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/cac1c1fa-7d6c-43c3-885e-9be320cb8f83?source=api-prod
wordpress	5.6.0	1	5.6.17	1	4.7.34		4.9		https://www.wordfence.com/threat-intel/vulnerabilities/id/92babbbf-74bd-474f-9057-c5022a7d64c7?source=api-prod
wordpress	5.6.0	1	5.6.17	1	4.7.34		5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/c3f9898b-0aa0-4dd1-9298-96c853dbef5c?source=api-prod
wordpress	5.6.0	1	5.6.17	1	4.7.34		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/c83a2c4d-a264-49ec-85f1-e3f48715d725?source=api-prod
wordpress	5.6.0	1	5.6.17	1	4.7.34		5.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/cddbb0f8-fc73-46d7-80af-edb69227084f?source=api-prod
wordpress	5.6.0	1	5.6.17	1	4.7.34		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/5faaf7d1-2012-42d5-affa-a5ff3388d25a?source=api-prod
wordpress	5.6.0	1	5.6.17	1	4.7.34	CVE-2026-64638	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/278da117-fe04-45d6-86d4-e71fe6536032?source=api-prod
wordpress	5.6.0	1	5.6.18	1	4.7.35	CVE-2026-65640	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/3f6b435b-d8b4-434b-8cac-cc3adbc437eb?source=api-prod
wordpress	5.7	1	5.7.1	0	4.7.20	CVE-2021-29447	7.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/9df45c8e-c040-4031-9c51-4c43d12f08b0?source=api-prod
wordpress	5.7	1	5.7.1	0	4.7.20	CVE-2021-29450	6.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/a57426d2-0ca4-405b-bfbf-0685e2c744a0?source=api-prod
wordpress	5.7	1	5.7.11	1	4.1.41	CVE-2024-32111	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/4af2b01b-2dcb-44ae-a764-8ecc5f8caa81?source=api-prod
wordpress	5.7	1	5.7.13	1	4.7.31	CVE-2025-58246	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/a2926c11-c6a2-4988-89ed-42d9e0791b95?source=api-prod
wordpress	5.7	1	5.7.13	1	4.7.31	CVE-2025-58674	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/c3ecda09-ecee-4e97-ae6f-92d52b0589e5?source=api-prod
wordpress	5.7	1	5.7.3	0	5.4.7	CVE-2020-8203	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/51cd834e-1b18-4702-9c6c-db7f34f2c687?source=api-prod
wordpress	5.7	1	5.7.3	0	5.4.7	CVE-2021-39200	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/7b851fd6-1477-4370-abf9-42ae2b6f8899?source=api-prod
wordpress	5.7	1	5.7.3	0	5.4.7	CVE-2021-39201	7.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/b801e7d9-0ca0-471e-a524-af19ea0d85be?source=api-prod
wordpress	5.7	1	5.7.5	0	3.7.37	CVE-2022-21661	8		https://www.wordfence.com/threat-intel/vulnerabilities/id/b0ef885f-fd62-4513-83cb-65381b99a172?source=api-prod
wordpress	5.7	1	5.7.5	0	3.7.37	CVE-2022-21662	8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c272f769-65da-4963-aff0-8f68a277ea63?source=api-prod
wordpress	5.7	1	5.7.5	0	3.7.37	CVE-2022-21663	6.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/b5ebc99d-b82a-452b-8f53-bd96135aeecb?source=api-prod
wordpress	5.7	1	5.7.5	0	4.1.34	CVE-2022-21664	7.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/0114f098-713d-4eef-8643-901f607375de?source=api-prod
wordpress	5.7	1	5.7.5	1	3.7.38		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/954b8064-f317-4af4-a55f-9a61ee945006?source=api-prod
wordpress	5.7	1	5.7.5	1	3.7.38	CVE-2021-20083	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/c90844e1-0502-4d08-888f-4835f63f8dd0?source=api-prod
wordpress	5.7	1	5.7.6	1	3.7.39		4.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/300c6ea4-4eed-4be5-abfd-ec4ad9b741d3?source=api-prod
wordpress	5.7	1	5.7.6	1	3.7.39		8		https://www.wordfence.com/threat-intel/vulnerabilities/id/0248f829-84de-40b9-bb63-354fbf06472d?source=api-prod
wordpress	5.7	1	5.7.6	1	3.7.39	CVE-2022-4973	4.9		https://www.wordfence.com/threat-intel/vulnerabilities/id/b5582e89-83e6-4898-b9fe-09eddeb5f7ae?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40		3.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/0fcdfba2-aa19-4d0c-8880-5ee2c0680555?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40		3.7		https://www.wordfence.com/threat-intel/vulnerabilities/id/2f0d4f48-a315-4308-a5b6-7d3f045b292f?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/4394f96a-ceb5-463f-b454-a6fa4a59fc45?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/19c88a9a-1f97-4a46-b759-9ca030d577e7?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/38979e27-2023-4f84-a708-1732b4117066?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/fa139703-e83e-4a19-a801-464b72a2acc4?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40		8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/ddd06190-d0c1-445d-8c6f-4c7df3248db4?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40		9.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/ff4b47d8-28c1-4706-91d9-0285f419147e?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40	CVE-2022-43497	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/6f6aa094-6bac-463f-b46d-c65f591abbb3?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40	CVE-2022-43500	6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/438fbd3f-052b-4a6d-acd2-233a93d56cbb?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40	CVE-2022-43504	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/f0691a2a-734e-4726-97a1-9e0c796c2fb5?source=api-prod
wordpress	5.7	1	5.7.7	1	3.7.40	CVE-2022-43504	7.2		https://www.wordfence.com/threat-intel/vulnerabilities/id/eadbfb77-fb9a-4363-acc8-8dd9b87820eb?source=api-prod
wordpress	5.7	1	5.7.9	0	4.1.38		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/0da1cc3b-5d6b-4ca0-9d8a-31c63ab5b9c9?source=api-prod
wordpress	5.7	1	5.7.9	0	4.1.38		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/834c92ba-8b48-4ae3-9073-085e8f559762?source=api-prod
wordpress	5.7	1	5.7.9	0	4.1.38		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/bba3eeeb-5e7e-4ec3-9db0-02c44585647a?source=api-prod
wordpress	5.7	1	5.7.9	0	4.1.38	CVE-2023-2745	5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/edcf46b6-368e-49c0-b2c3-99bf6e2d358f?source=api-prod
wordpress	5.7	1	5.7.9	1	4.1.39		5.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/1fc3f65e-5fbe-403b-b7cd-dde16a7e5778?source=api-prod
wordpress	5.7	1	5.7.9	1	4.1.39	CVE-2023-39999	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/6bea6a77-79e8-4d3a-bd3e-2bb3d20b6fe9?source=api-prod
wordpress	5.7	1	5.7.9	1	4.7.27		5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/bdc84664-2a04-4cc6-ac3f-48bfd432691f?source=api-prod
wordpress	5.7	1	5.7.9	1	4.7.27	CVE-2023-5561	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/38b63167-e1a6-4279-97cf-900df0651f20?source=api-prod
wordpress	5.7	1	5.7.9	1	5.6.12		6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/a5368894-3277-47d0-8fad-adfb8df4fa93?source=api-prod
wordpress	5.7.0	1	5.7.15	1	4.7.34		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/80f92f7f-72e7-4d83-9ceb-ed0e11fb8003?source=api-prod
wordpress	5.7.0	1	5.7.15	1	4.7.34		4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/cac1c1fa-7d6c-43c3-885e-9be320cb8f83?source=api-prod
wordpress	5.7.0	1	5.7.15	1	4.7.34		4.9		https://www.wordfence.com/threat-intel/vulnerabilities/id/92babbbf-74bd-474f-9057-c5022a7d64c7?source=api-prod
wordpress	5.7.0	1	5.7.15	1	4.7.34		5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/c3f9898b-0aa0-4dd1-9298-96c853dbef5c?source=api-prod
wordpress	5.7.0	1	5.7.15	1	4.7.34		5.5		https://www.wordfence.com/threat-intel/vulnerabilities/id/c83a2c4d-a264-49ec-85f1-e3f48715d725?source=api-prod
wordpress	5.7.0	1	5.7.15	1	4.7.34		5.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/cddbb0f8-fc73-46d7-80af-edb69227084f?source=api-prod
wordpress	5.7.0	1	5.7.15	1	4.7.34		6.4		https://www.wordfence.com/threat-intel/vulnerabilities/id/5faaf7d1-2012-42d5-affa-a5ff3388d25a?source=api-prod
wordpress	5.7.0	1	5.7.15	1	4.7.34	CVE-2026-64638	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/278da117-fe04-45d6-86d4-e71fe6536032?source=api-prod
wordpress	5.7.0	1	5.7.16	1	4.7.35	CVE-2026-65640	8.8		https://www.wordfence.com/threat-intel/vulnerabilities/id/3f6b435b-d8b4-434b-8cac-cc3adbc437eb?source=api-prod
wordpress	5.8	1	5.8.1	0	5.4.7	CVE-2020-8203	6.1		https://www.wordfence.com/threat-intel/vulnerabilities/id/51cd834e-1b18-4702-9c6c-db7f34f2c687?source=api-prod
wordpress	5.8	1	5.8.1	0	5.4.7	CVE-2021-39200	5.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/7b851fd6-1477-4370-abf9-42ae2b6f8899?source=api-prod
wordpress	5.8	1	5.8.1	0	5.4.7	CVE-2021-39201	7.6		https://www.wordfence.com/threat-intel/vulnerabilities/id/b801e7d9-0ca0-471e-a524-af19ea0d85be?source=api-prod
wordpress	5.8	1	5.8.11	1	4.7.31	CVE-2025-58246	4.3		https://www.wordfence.com/threat-intel/vulnerabilities/id/a2926c11-c6a2-4988-89ed-42d9e0791b95?source=api-prod
